"{""data_time"":",eta_seconds:,iteration:,fast_rcnn/false_negative:,fast_rcnn/fg_cls_accuracy:,fast_rcnn/fg_cls_accuracy:,,loss_box_reg:,loss_cls:,loss_mask:,loss_rpn_cls:,loss_rpn_loc:,Total Loss,lr:,mask_rcnn/accuracy:,mask_rcnn/false_negative:,mask_rcnn/false_positive:,Precision,Recall,Recall,,Val,roi_head/num_bg_samples:,roi_head/num_fg_samples:,rpn/num_neg_anchors:,rpn/num_pos_anchors:,time:,total_loss:,,,Epoch,total_loss:,total_loss:,Val_loss:,,,Total Loss,,,,,,,iteration:,Total Loss,total_loss:,,,,,Epoch,Training Loss,Validation Loss,,,,,iteration:,Total Loss,,,,Epoch,Training Loss,,Validation Loss,,,,,Epoch,Training Loss,Validation Loss,,Epoch,Training,Validation
0.360703495,6740.788768,579,0.8671875,0.440825893,0.548486926,,0.531626761,0.35551706,0.321431994,0.050041931,0.170225278,1.428843023,0.001448553,0.857793824,0.212513033,0.095049873,0.900246102,0.80144663,,,1.165356731,482.625,157.375,145.5625,110.4375,2.590460376,1.423337411,,,899,1.066426426,2.516426426,3.111755083,,0.142884302,1.428843023,1.301,0.305,,,,,899,1.054699716,1.066426426,,,,,899,1.066426426,3.111755083,,,,,899,1.054699716,0.479228361,,,899,1.012691941,1.066426426,3.173236881,3.111755083,,,,899,0.870656015,3.303188051,,159.8222222,1.054295079,3.185125268
0.362717068,6690.080743,599,0.866503906,0.41484375,0.571634247,,0.522521168,0.360655561,0.325587332,0.046338923,0.173093148,1.428196132,0.001498503,0.856997437,0.19929521,0.102077455,0.893566753,0.811325762,,,1.158370103,482.875,157.125,146.6875,109.3125,2.588921528,1.435530998,,,899,1.051974671,2.501974671,3.094390635,,0.142819613,1.428196132,1.302,0.306,,,,,899,1.052046119,1.051974671,,,,,899,1.051974671,3.094390635,,,,,899,1.052046119,0.551998316,,,899,0.894390048,1.051974671,3.177962946,3.094390635,,,,899,0.921971985,3.271382774,,159.8222222,0.92334577,2.952552363
0.351569254,6639.317451,619,0.871191406,0.398301956,0.587425329,,0.509526432,0.345289126,0.314061448,0.041972954,0.176683784,1.387533743,0.001548453,0.859152284,0.205279861,0.099594154,0.896120444,0.807146128,,,1.1640263,480,160,146.8125,109.1875,2.5764761,1.402864607,,,919,1.099572563,2.549572563,3.153846424,,0.138753374,1.387533743,1.303,0.307,,,,,919,1.050749655,1.099572563,,,,,919,1.099572563,3.153846424,,,,,919,1.050749655,0.955381526,,,919,0.969839496,1.099572563,3.313451448,3.153846424,,,,919,1.349990509,3.355557346,,163.3777778,1.049824407,3.063432262
0.35315973,6590.585115,639,0.874414063,0.372397344,0.613496577,,0.508363664,0.33227028,0.306958482,0.041089531,0.168703459,1.357385416,0.001598403,0.863243518,0.201519595,0.092546361,0.903172901,0.810737626,,,1.157309473,480,160,148.875,107.125,2.590924855,1.359316116,,,919,1.096126041,2.546126041,3.147886899,,0.135738542,1.357385416,1.304,0.308,,,,,919,1.09474232,1.096126041,,,,,919,1.096126041,3.147886899,,,,,919,1.09474232,0.787797862,,,919,1.095900934,1.096126041,3.331704513,3.147886899,,,,919,0.938115002,2.963294535,,163.3777778,0.994496971,3.227065817
0.353053323,6541.140808,659,0.880859375,0.375727635,0.61503423,,0.486654669,0.322129846,0.303335339,0.037912011,0.158427417,1.308459282,0.001648353,0.866894333,0.199597724,0.094021038,0.902154715,0.812846497,,,1.160513096,480,160,147.5625,108.4375,2.578601675,1.296476606,,,919,1.066278539,2.516278539,3.105589422,,0.130845928,1.308459282,1.305,0.309,,,,,919,1.059402,1.066278539,,,,,919,1.066278539,3.105589422,,,,,919,1.059402,1.255843713,,,919,1.063416529,1.066278539,3.120146497,3.105589422,,,,919,0.957025154,3.327491401,,163.3777778,1.237391125,3.01496127
0.35455803,6493.748071,679,0.883007813,0.374693729,0.614928104,,0.468341991,0.302256808,0.304206982,0.038057903,0.158842325,1.271706009,0.001698303,0.864498409,0.197594625,0.095476743,0.900542485,0.813957329,,,1.157569778,480.4375,159.5625,145.5625,110.4375,2.587585117,1.265938606,,,919,1.623549681,3.073549681,3.831226484,,0.127170601,1.271706009,1.306,0.31,,,,,919,1.544763518,1.623549681,,,,,919,1.623549681,3.831226484,,,,,919,1.544763518,1.235199905,,,919,1.522902115,1.623549681,3.880539317,3.831226484,,,,919,1.656555901,3.749053301,,163.3777778,1.566375441,3.765528272
0.351485014,6439.772516,699,0.886523438,0.36119028,0.628384717,,0.471184164,0.299434811,0.301541597,0.036527134,0.153224252,1.261911958,0.001748253,0.866662847,0.1983919,0.093283717,0.902824052,0.813726101,,,1.158338464,483,157,146.0625,109.9375,2.568798825,1.272670666,,,919,1.052116332,2.502116332,3.085457242,,0.126191196,1.261911958,1.307,0.311,,,,,919,1.050571517,1.052116332,,,,,919,1.052116332,3.085457242,,,,,919,1.050571517,0.497194483,,,919,1.115457261,1.052116332,3.11972564,3.085457242,,,,919,1.037696374,2.820229143,,163.3777778,1.143668006,3.185061302
0.35489471,6390.816973,719,0.884179688,0.321484375,0.66484375,,0.464381561,0.309731394,0.293390691,0.0362013,0.154733196,1.258438142,0.001798203,0.870596717,0.197687499,0.088945171,0.907304546,0.814948591,,,1.157229388,480,160,144.1875,111.8125,2.591810475,1.26207489,,,919,1.052129412,2.502129412,3.086629085,,0.125843814,1.258438142,1.308,0.312,,,,,919,1.055491937,1.052129412,,,,,919,1.052129412,3.086629085,,,,,919,1.055491937,1.133549404,,,919,1.080896883,1.052129412,3.089977277,3.086629085,,,,919,1.200892635,3.0719402,,163.3777778,0.930567986,3.187114698
0.357097083,6339.375436,739,0.892480469,0.333984375,0.65546875,,0.453921616,0.284516841,0.295660287,0.035669189,0.153992683,1.223760616,0.001848153,0.869021046,0.191081791,0.083285397,0.912543491,0.819751646,,,1.143388234,480,160,148,108,2.578855906,1.233207988,,,939,1.03809017,2.48809017,3.066286094,,0.122376062,1.223760616,1.309,0.313,,,,,939,1.001186383,1.03809017,,,,,939,1.03809017,3.066286094,,,,,939,1.001186383,1.048925529,,,939,1.176098009,1.03809017,2.97887371,3.066286094,,,,939,0.924035542,2.917024068,,166.9333333,0.902470721,3.058833028
0.35781498,6286.28941,759,0.890917969,0.316430428,0.669851673,,0.443879321,0.277542591,0.291677117,0.036803825,0.150456481,1.200359335,0.001898103,0.870814772,0.195380818,0.084955809,0.91111276,0.816749553,,,1.151151399,480,160,148.125,107.875,2.569171087,1.202467335,,,939,1.028425312,2.478425312,3.052773092,,0.120035934,1.200359335,1.31,0.314,,,,,939,1.016876086,1.028425312,,,,,939,1.028425312,3.052773092,,,,,939,1.016876086,1.255326743,,,939,1.11455989,1.028425312,3.096557051,3.052773092,,,,939,1.09845618,3.350878838,,166.9333333,0.93660933,2.979306947
0.367153189,6234.762448,779,0.894726563,0.3140625,0.681640625,,0.446043059,0.281890035,0.299771532,0.02967319,0.151991166,1.209368982,0.001948053,0.868085823,0.190401581,0.089463253,0.906570582,0.820119181,,,1.147950657,480,160,144,112,2.578649065,1.218656301,,,939,1.017913236,2.467913236,3.041371151,,0.120936898,1.209368982,1.311,0.315,,,,,939,1.004884122,1.017913236,,,,,939,1.017913236,3.041371151,,,,,939,1.004884122,0.631311575,,,939,0.850074378,1.017913236,2.874120362,3.041371151,,,,939,1.227169512,3.105269988,,166.9333333,1.020388648,3.171859692
0.359394527,6183.235486,799,0.896386719,0.303348924,0.684286369,,0.432871848,0.268584013,0.281445026,0.028268661,0.143481761,1.15465131,0.001998003,0.876217714,0.18622564,0.087060262,0.909620832,0.824719465,,,1.149503616,483.5,156.5,148.1875,107.8125,2.578274565,1.156843284,,,939,1.45636408,2.90636408,3.612614804,,0.115465131,1.15465131,1.312,0.316,,,,,939,1.388133008,1.45636408,,,,,939,1.45636408,3.612614804,,,,,939,1.388133008,1.134493738,,,939,1.595980126,1.45636408,3.758779807,3.612614804,,,,939,1.397216712,3.879396736,,166.9333333,1.597099445,3.686169437
0.348255579,6129.664495,819,0.901171875,0.288795175,0.695049926,,0.42160444,0.256845802,0.285613209,0.024549989,0.140914164,1.129527604,0.002047952,0.874285515,0.180857903,0.085435296,0.910979011,0.828594009,,,1.140578715,486.5625,153.4375,145.5,110.5,2.557662211,1.142691813,,,939,1.064540009,2.514540009,3.097543792,,0.11295276,1.129527604,1.313,0.317,,,,,939,1.069427262,1.064540009,,,,,939,1.064540009,3.097543792,,,,,939,1.069427262,0.742761762,,,939,1.102116488,1.064540009,2.915118546,3.097543792,,,,939,1.292370947,2.85169925,,166.9333333,1.259636051,3.014722609
0.362723097,6079.145255,839,0.898144531,0.28223664,0.7078125,,0.437523618,0.26413098,0.283088073,0.022484588,0.144297853,1.151525112,0.002097903,0.87520039,0.186046712,0.082888731,0.913485365,0.824690488,,,1.144135833,480,160,145.375,110.625,2.631726145,1.149199663,,,939,1.03042625,2.48042625,3.056432604,,0.115152511,1.151525112,1.314,0.318,,,,,939,1.018056176,1.03042625,,,,,939,1.03042625,3.056432604,,,,,939,1.018056176,1.119060545,,,939,0.869346846,1.03042625,3.003851314,3.056432604,,,,939,0.862583282,2.912573482,,166.9333333,0.899787103,3.07195702
0.361453228,6025.909857,859,0.900195313,0.269921875,0.716586036,,0.418576255,0.256456137,0.279346362,0.026046113,0.141835786,1.122260653,0.002147852,0.878209342,0.185902962,0.078783565,0.917675915,0.825297611,,,1.14289587,480.75,159.25,145,111,2.568064888,1.128115513,,,959,1.023120432,2.473120432,3.045379433,,0.112226065,1.122260653,1.315,0.319,,,,,959,1.00494456,1.023120432,,,,,959,1.023120432,3.045379433,,,,,959,1.00494456,1.088029038,,,959,0.84065192,1.023120432,3.200360506,3.045379433,,,,959,1.161759088,3.025619674,,170.4888889,0.900592674,3.0628234
0.365677507,5974.406354,879,0.907519531,0.25703125,0.72890625,,0.403772175,0.24129954,0.276628718,0.022052358,0.135129005,1.078881796,0.002197802,0.877890333,0.178147647,0.08313235,0.913495954,0.831305644,,,1.13917033,480,160,146.8125,109.1875,2.580001008,1.100711104,,,959,1.011003242,2.461003242,3.026568446,,0.10788818,1.078881796,1.316,0.32,,,,,959,0.986852654,1.011003242,,,,,959,1.011003242,3.026568446,,,,,959,0.986852654,1.134297959,,,959,0.916310053,1.011003242,3.036389385,3.026568446,,,,959,1.274332089,2.927671767,,170.4888889,0.962826678,2.897584463
0.35973147,5921.48612,899,0.910742188,0.256582838,0.730394856,,0.393250391,0.233486652,0.270111337,0.02270135,0.135149986,1.054699716,0.002247753,0.882072749,0.175664892,0.085160247,0.911954775,0.833923947,,,1.142897888,487.1875,152.8125,146.875,109.125,2.551212334,1.066426426,,,959,0.98734373,2.43734373,2.994451664,,0.105469972,1.054699716,1.317,0.321,,,,,959,0.984598665,0.98734373,,,,,959,0.98734373,2.994451664,,,,,959,0.984598665,1.20284952,,,959,0.869684649,0.98734373,2.944322966,2.994451664,,,,959,0.818363667,3.251221272,,170.4888889,1.127549749,3.03850791
0.353374278,5870.339134,919,0.911230469,0.268153439,0.724620816,,0.392295584,0.22908967,0.266222596,0.023371235,0.139592431,1.050571517,0.002297702,0.883526573,0.177606167,0.076442006,0.920370304,0.832625872,,,1.137574745,483.9375,156.0625,149.875,106.125,2.593655626,1.052116332,,,959,1.45328607,2.90328607,3.609588192,,0.105057152,1.050571517,1.318,0.322,,,,,959,1.395730862,1.45328607,,,,,959,1.45328607,3.609588192,,,,,959,1.395730862,1.696427268,,,959,1.59739524,1.45328607,3.657021914,3.609588192,,,,959,1.408733018,3.813126849,,170.4888889,1.484781397,3.55435188
0.344511657,5817.150263,939,0.908398438,0.264752288,0.721562072,,0.39735803,0.236404151,0.27326566,0.020374644,0.142024778,1.069427262,0.002347653,0.882021392,0.17904984,0.079100243,0.91770007,0.831255589,,,1.140171475,483.1875,156.8125,144.9375,111.0625,2.556930716,1.064540009,,,959,1.034259574,2.484259574,3.060681104,,0.106942726,1.069427262,1.319,0.323,,,,,959,1.029746434,1.034259574,,,,,959,1.034259574,3.060681104,,,,,959,1.029746434,0.628025959,,,959,0.845035827,1.034259574,3.06414957,3.060681104,,,,959,0.832184979,2.91734052,,170.4888889,0.863110028,2.953154057
